"","Path","Tour.Length","Fold","EAX.PAR10","EAX.PQR10","EAX.LOG.PAR10","EAX.LOG.PQR10","LKH.PAR10","LKH.PQR10","LKH.LOG.PAR10","LKH.LOG.PQR10"
"786","lkh---eax---sophisticated/1000-356.tsp",20.9777,3,35.1988,31.097,3.561,3.4371,2.3748,2.008,0.8649,0.6971
"787","lkh---eax---sophisticated/1000-357.tsp",23.019,2,141.4453,143.539,4.9519,4.9666,16.0213,13.261,2.7739,2.5848
"788","lkh---eax---sophisticated/1000-358.tsp",19.7541,5,353.8594,381.9395,5.8689,5.9453,3.5523,2.281,1.2676,0.8246
"789","lkh---eax---sophisticated/1000-359.tsp",23.1101,9,11.8822,9.197,2.475,2.2189,1.9207,1.4785,0.6527,0.391
"790","lkh---eax---sophisticated/1000-36.tsp",21.4993,2,23.7258,19.679,3.1666,2.9796,2.0143,1.87,0.7003,0.6259
"791","lkh---eax---sophisticated/1000-360.tsp",21.4335,4,150.2499,131.0985,5.0123,4.8759,32.8167,21.539,3.4909,3.0699
"792","lkh---eax---sophisticated/1000-361.tsp",18.7858,6,238.7988,156.0885,5.4756,5.0504,1.088,1.0515,0.0843,0.0502
"793","lkh---eax---sophisticated/1000-362.tsp",23.4946,6,93.5793,88.384,4.5388,4.4817,10.6157,6.2845,2.3623,1.8381
"794","lkh---eax---sophisticated/1000-363.tsp",22.555,8,146.4533,125.255,4.9867,4.8304,2.3795,1.959,0.8669,0.6724
"795","lkh---eax---sophisticated/1000-364.tsp",21.7058,1,376.8574,280.2885,5.9319,5.6358,2.0644,1.937,0.7248,0.6611
"796","lkh---eax---sophisticated/1000-365.tsp",23.1561,10,36.3654,19.271,3.5936,2.9586,4.3803,4.6275,1.4771,1.532
"797","lkh---eax---sophisticated/1000-366.tsp",22.7952,10,32.3985,25.2275,3.4781,3.2279,3.4012,2.227,1.2241,0.8007
"798","lkh---eax---sophisticated/1000-367.tsp",21.3699,1,162.1393,101.2685,5.0885,4.6178,4.4423,3.697,1.4912,1.3075
"799","lkh---eax---sophisticated/1000-368.tsp",21.2892,10,85.2869,89.3945,4.446,4.4931,5.9906,3.65,1.7902,1.2947
"800","lkh---eax---sophisticated/1000-369.tsp",22.1633,1,28.3554,29.168,3.3448,3.3731,2.4833,2.1125,0.9096,0.7479
"801","lkh---eax---sophisticated/1000-37.tsp",22.3278,3,79.6529,56.4385,4.3777,4.0332,5.5169,3.698,1.7078,1.3078
"802","lkh---eax---sophisticated/1000-370.tsp",22.9145,4,31.3366,20.269,3.4448,3.0091,2.5314,2.2815,0.9288,0.8248
"803","lkh---eax---sophisticated/1000-371.tsp",20.3644,5,208.3841,143.507,5.3394,4.9664,2.2935,1.238,0.8301,0.2135
"804","lkh---eax---sophisticated/1000-372.tsp",19.2343,3,170.0676,71.6385,5.1362,4.2716,403.5394,166.623,6.0003,5.1157
"805","lkh---eax---sophisticated/1000-373.tsp",22.5604,8,125.3563,68.0805,4.8312,4.2207,2.6005,1.704,0.9557,0.533
"806","lkh---eax---sophisticated/1000-374.tsp",21.7641,2,253.9862,207.3065,5.5373,5.3342,7.3079,2.775,1.989,1.0207
"807","lkh---eax---sophisticated/1000-375.tsp",21.0891,10,24.8365,18.547,3.2123,2.9203,1.9447,1.907,0.6651,0.6455
"808","lkh---eax---sophisticated/1000-376.tsp",21.9868,10,93.6235,59.2805,4.5393,4.0823,1.3076,1.22,0.2682,0.1989
"809","lkh---eax---sophisticated/1000-377.tsp",23.0782,7,62.4482,49.1255,4.1343,3.8944,6.4828,1.702,1.8692,0.5318
"810","lkh---eax---sophisticated/1000-378.tsp",21.2385,5,80.3153,42.298,4.386,3.7447,1.4641,1.6,0.3812,0.47
"811","lkh---eax---sophisticated/1000-379.tsp",21.3126,3,81.3704,54.992,4.399,4.0072,5.2407,3.735,1.6565,1.3177
"812","lkh---eax---sophisticated/1000-38.tsp",18.56,1,93.0182,62.402,4.5328,4.1336,3.192,2.489,1.1606,0.9119
"813","lkh---eax---sophisticated/1000-380.tsp",22.0168,3,19.8526,16.702,2.9883,2.8155,1.3448,1.3605,0.2962,0.3079
"814","lkh---eax---sophisticated/1000-381.tsp",21.2797,10,14.3118,8.674,2.6611,2.1603,1.4368,1.193,0.3624,0.1765
"815","lkh---eax---sophisticated/1000-382.tsp",20.9509,10,39.2787,13.59,3.6707,2.6093,2.6395,2.186,0.9706,0.7821
"816","lkh---eax---sophisticated/1000-383.tsp",21.3733,10,35.883,15.2605,3.5803,2.7253,1.9026,1.7325,0.6432,0.5496
"817","lkh---eax---sophisticated/1000-384.tsp",23.24,6,47.2019,36.7935,3.8544,3.6053,1.6144,1.6085,0.479,0.4753
"818","lkh---eax---sophisticated/1000-385.tsp",21.979,1,195.6529,197.1695,5.2763,5.2841,1.9746,2.0295,0.6804,0.7078
"819","lkh---eax---sophisticated/1000-386.tsp",22.8255,1,37.9696,16.2925,3.6368,2.7907,3.3885,2.6495,1.2204,0.9744
"820","lkh---eax---sophisticated/1000-387.tsp",22.3439,5,89.2704,76.6525,4.4917,4.3393,1.8521,1.982,0.6163,0.6841
"821","lkh---eax---sophisticated/1000-388.tsp",22.6269,8,13.0863,9.813,2.5716,2.2837,1.4572,1.276,0.3765,0.2437
"822","lkh---eax---sophisticated/1000-389.tsp",20.3966,2,1026.3192,1079.9545,6.9337,6.9847,2.0757,1.9795,0.7303,0.6828
"823","lkh---eax---sophisticated/1000-39.tsp",22.6866,9,52.257,49.9815,3.9562,3.9117,1.4431,1.317,0.3668,0.2754
"824","lkh---eax---sophisticated/1000-390.tsp",22.5275,4,243.1376,179.019,5.4936,5.1875,4.079,3.369,1.4059,1.2146
"825","lkh---eax---sophisticated/1000-391.tsp",21.5052,3,76.6829,89.7425,4.3397,4.4969,1.7218,1.241,0.5434,0.2159
"826","lkh---eax---sophisticated/1000-392.tsp",22.7197,7,212.6869,102.436,5.3598,4.6292,9.6526,7.3495,2.2672,1.9946
"827","lkh---eax---sophisticated/1000-393.tsp",22.4301,4,35.9975,27.694,3.5834,3.3212,5.4424,5.112,1.6942,1.6316
"828","lkh---eax---sophisticated/1000-394.tsp",23.1035,5,46.8675,42.5115,3.8473,3.7498,1.4618,1.354,0.3797,0.3031
"829","lkh---eax---sophisticated/1000-395.tsp",22.1791,8,29.2117,24.1315,3.3746,3.1835,1.5534,1.2465,0.4404,0.2203
"830","lkh---eax---sophisticated/1000-396.tsp",20.3677,8,644.8423,452.32,6.469,6.1144,18.5271,9.652,2.9192,2.2672
"831","lkh---eax---sophisticated/1000-397.tsp",20.2457,6,211.4314,145.71,5.3539,4.9816,1.2687,1.1865,0.238,0.171
"832","lkh---eax---sophisticated/1000-398.tsp",23.1094,4,235.3009,208.6015,5.4609,5.3404,12.2424,9.5635,2.5049,2.258
"833","lkh---eax---sophisticated/1000-399.tsp",20.6155,9,41.4591,35.9305,3.7247,3.5816,1.462,1.26,0.3798,0.2311
"834","lkh---eax---sophisticated/1000-4.tsp",21.8986,8,81.7577,56.7815,4.4038,4.0392,6.5424,5.626,1.8783,1.7274
"835","lkh---eax---sophisticated/1000-40.tsp",23.5091,6,143.5305,132.349,4.9665,4.8854,7.0619,5.9315,1.9547,1.7803
"836","lkh---eax---sophisticated/1000-400.tsp",21.8924,9,52.9545,34.697,3.9694,3.5467,1.4413,1.276,0.3655,0.2437
"837","lkh---eax---sophisticated/1000-401.tsp",21.3238,7,199.3271,93.6585,5.2949,4.5397,2.4958,2.3025,0.9146,0.834
"838","lkh---eax---sophisticated/1000-402.tsp",22.5598,6,36.4857,26.4555,3.5969,3.2755,2.2756,2.22,0.8222,0.7975
"839","lkh---eax---sophisticated/1000-403.tsp",21.3292,1,285.009,212.917,5.6525,5.3609,19.3359,16.331,2.962,2.7931
"840","lkh---eax---sophisticated/1000-404.tsp",21.6361,7,37.4492,28.287,3.623,3.3424,3.936,2.6895,1.3702,0.9894
"841","lkh---eax---sophisticated/1000-405.tsp",22.1068,7,20.8983,14.808,3.0397,2.6952,1.3401,1.314,0.2927,0.2731
"842","lkh---eax---sophisticated/1000-406.tsp",20.9278,2,176.7246,154.422,5.1746,5.0397,8.0385,5.2185,2.0842,1.6522
"843","lkh---eax---sophisticated/1000-407.tsp",21.7999,6,49.931,52.6705,3.9106,3.9641,1.6098,1.3125,0.4761,0.2719
"844","lkh---eax---sophisticated/1000-408.tsp",22.4862,5,86.2761,56.2225,4.4576,4.0293,25.0796,27.778,3.2221,3.3242
"845","lkh---eax---sophisticated/1000-409.tsp",20.3228,7,22.0703,15.409,3.0942,2.735,3.0766,1.5505,1.1238,0.4386
"846","lkh---eax---sophisticated/1000-41.tsp",20.9835,10,39.4539,18.6215,3.6751,2.9243,8.3679,8.367,2.1244,2.1243
"847","lkh---eax---sophisticated/1000-410.tsp",20.4683,10,34.0974,15.3965,3.5292,2.7341,1.7701,1.5685,0.571,0.4501
"848","lkh---eax---sophisticated/1000-411.tsp",23.0831,2,245.9444,190.477,5.5051,5.2495,5.8704,5.6755,1.7699,1.7362
"849","lkh---eax---sophisticated/1000-412.tsp",20.9295,7,14.3577,8.5575,2.6643,2.1468,1.3695,1.3755,0.3144,0.3188
"850","lkh---eax---sophisticated/1000-413.tsp",22.6966,4,74.6619,67.606,4.313,4.2137,1.6186,1.3485,0.4816,0.299
"851","lkh---eax---sophisticated/1000-414.tsp",20.9279,4,219.1778,156.1565,5.3899,5.0509,5.1024,5.4285,1.6297,1.6917
"852","lkh---eax---sophisticated/1000-415.tsp",21.3981,7,175.5607,182.871,5.168,5.2088,2.0368,1.738,0.7114,0.5527
"853","lkh---eax---sophisticated/1000-416.tsp",22.5545,4,111.675,99.683,4.7156,4.602,1.3346,1.2765,0.2886,0.2441
"854","lkh---eax---sophisticated/1000-417.tsp",21.3579,9,109.274,69.9125,4.6939,4.2472,1.3409,1.066,0.2933,0.0639
"855","lkh---eax---sophisticated/1000-418.tsp",21.6029,5,34.6182,13.9695,3.5444,2.6369,1.7541,1.5665,0.562,0.4488
"856","lkh---eax---sophisticated/1000-419.tsp",22.8393,5,72.7996,60.2815,4.2877,4.099,2.2496,2.397,0.8108,0.8742
"857","lkh---eax---sophisticated/1000-42.tsp",19.9165,2,54.1762,56.715,3.9922,4.038,1.2905,1.321,0.255,0.2784
"858","lkh---eax---sophisticated/1000-420.tsp",18.962,6,32.653,30.7865,3.4859,3.4271,2.07,1.7125,0.7275,0.538
"859","lkh---eax---sophisticated/1000-421.tsp",23.4904,2,190.5514,154.205,5.2499,5.0383,1.2121,1.2395,0.1924,0.2147
"860","lkh---eax---sophisticated/1000-422.tsp",22.2548,4,88.5677,73.4745,4.4838,4.2969,12.9881,4.9805,2.564,1.6055
"861","lkh---eax---sophisticated/1000-423.tsp",21.9109,10,38.3599,24.0495,3.647,3.1801,4.3122,3.5075,1.4614,1.2549
"862","lkh---eax---sophisticated/1000-424.tsp",22.8962,10,108.1958,100.382,4.6839,4.609,4.235,4.2635,1.4434,1.4501
"863","lkh---eax---sophisticated/1000-425.tsp",22.2296,3,55.4186,54.898,4.0149,4.0055,1.7529,1.552,0.5613,0.4395
"864","lkh---eax---sophisticated/1000-426.tsp",22.4985,8,33.6903,32.646,3.5172,3.4857,3.2539,3.3385,1.1799,1.2055
"865","lkh---eax---sophisticated/1000-427.tsp",23.5476,6,139.4478,88.867,4.9377,4.4871,1.7354,1.6255,0.5512,0.4858
"866","lkh---eax---sophisticated/1000-428.tsp",20.5207,7,51.5255,36.2025,3.9421,3.5891,4.2929,2.7565,1.457,1.014
"867","lkh---eax---sophisticated/1000-429.tsp",22.7498,1,32.2856,33.395,3.4746,3.5084,2.7319,2.006,1.005,0.6961
"868","lkh---eax---sophisticated/1000-43.tsp",20.909,3,31.4864,28.067,3.4496,3.3346,1.9607,1.7025,0.6733,0.5321
"869","lkh---eax---sophisticated/1000-430.tsp",22.6062,2,57.4003,32.964,4.05,3.4954,1.5289,1.3445,0.4245,0.296
"870","lkh---eax---sophisticated/1000-431.tsp",22.1804,9,159.1164,109.0805,5.0696,4.6921,13.3284,11.174,2.5899,2.4136
"871","lkh---eax---sophisticated/1000-432.tsp",23.3648,2,22.9275,19.034,3.1323,2.9462,10.3904,7.788,2.3409,2.0526
"872","lkh---eax---sophisticated/1000-433.tsp",21.2691,1,31.7507,35.3675,3.4579,3.5658,1.299,1.22,0.2616,0.1989
"873","lkh---eax---sophisticated/1000-434.tsp",23.7294,10,229.3521,174.127,5.4353,5.1598,2.5293,1.904,0.9279,0.644
"874","lkh---eax---sophisticated/1000-435.tsp",20.3593,1,24.0589,16.449,3.1805,2.8003,1.2536,1.1465,0.226,0.1367
"875","lkh---eax---sophisticated/1000-436.tsp",22.9426,2,117.7743,93.923,4.7688,4.5425,1.8313,1.24,0.605,0.2151
"876","lkh---eax---sophisticated/1000-437.tsp",21.8824,8,49.2311,48.6075,3.8965,3.8838,1.1083,1.1025,0.1028,0.0976
"877","lkh---eax---sophisticated/1000-438.tsp",23.1242,9,39.4901,28.7785,3.6761,3.3596,3.9574,4.0715,1.3756,1.404
"878","lkh---eax---sophisticated/1000-439.tsp",23.3206,8,122.9302,90.8305,4.8116,4.509,1.5775,1.2105,0.4558,0.191
"879","lkh---eax---sophisticated/1000-44.tsp",22.5071,7,20.3903,21.3335,3.0151,3.0603,1.7715,1.5535,0.5718,0.4405
"880","lkh---eax---sophisticated/1000-440.tsp",19.9843,6,96.2638,89.131,4.5671,4.4901,3.9221,3.187,1.3666,1.1591
"881","lkh---eax---sophisticated/1000-441.tsp",22.5449,10,28.1923,23.171,3.339,3.1429,1.1294,1.084,0.1217,0.0807
"882","lkh---eax---sophisticated/1000-442.tsp",21.9342,1,24.4475,20.228,3.1965,3.0071,2.7355,1.4385,1.0063,0.3636
"883","lkh---eax---sophisticated/1000-443.tsp",22.173,6,80.4556,50.257,4.3877,3.9171,5.55,2.9125,1.7138,1.069
"884","lkh---eax---sophisticated/1000-444.tsp",23.2736,4,391.6207,264.8865,5.9703,5.5793,2.6877,2.0305,0.9887,0.7083
"885","lkh---eax---sophisticated/1000-445.tsp",22.1631,3,47.4365,48.2285,3.8594,3.876,5.5106,3.911,1.7067,1.3638
"886","lkh---eax---sophisticated/1000-446.tsp",19.5241,2,165.2592,132.4375,5.1075,4.8861,7.4755,6.491,2.0116,1.8704
"887","lkh---eax---sophisticated/1000-447.tsp",23.1816,10,295.2751,131.9055,5.6879,4.8821,29.4726,11.956,3.3835,2.4812
"888","lkh---eax---sophisticated/1000-448.tsp",22.5252,9,31.8315,26.098,3.4605,3.2619,1.6164,1.584,0.4802,0.46
"889","lkh---eax---sophisticated/1000-449.tsp",21.379,2,233.7625,148.0385,5.4543,4.9975,27.9384,23.8525,3.33,3.1719
"890","lkh---eax---sophisticated/1000-45.tsp",19.7049,7,21.7966,9.664,3.0818,2.2684,1.3904,1.266,0.3296,0.2359
"891","lkh---eax---sophisticated/1000-450.tsp",23.0861,6,152.5711,148.237,5.0276,4.9988,3.196,2.272,1.1619,0.8207
"892","lkh---eax---sophisticated/1000-451.tsp",21.6792,3,51.7995,36.1255,3.9474,3.587,2.2338,2.041,0.8037,0.7134
"893","lkh---eax---sophisticated/1000-452.tsp",21.6827,9,438.3039,216.008,6.0829,5.3753,4.6953,4.2995,1.5466,1.4585
"894","lkh---eax---sophisticated/1000-453.tsp",21.5148,10,22.6675,16.098,3.1209,2.7787,15.8511,13.7455,2.7632,2.6207
"895","lkh---eax---sophisticated/1000-454.tsp",21.9475,3,155.0891,154.8595,5.044,5.0425,2.3892,1.8425,0.871,0.6111
"896","lkh---eax---sophisticated/1000-455.tsp",20.067,9,197.8591,188.1695,5.2876,5.2373,1.7951,1.6895,0.5851,0.5244
"897","lkh---eax---sophisticated/1000-456.tsp",20.1547,6,179.11,164.7435,5.188,5.1044,2.7916,1.848,1.0266,0.6141
"898","lkh---eax---sophisticated/1000-457.tsp",21.4373,5,14.0185,14.356,2.6404,2.6642,1.3268,1.3515,0.2828,0.3012
"899","lkh---eax---sophisticated/1000-458.tsp",21.607,6,90.3953,42.994,4.5042,3.7611,18.9177,15.724,2.9401,2.7552
"900","lkh---eax---sophisticated/1000-459.tsp",22.6098,9,21.7937,22.1565,3.0816,3.0981,1.5133,1.515,0.4143,0.4154
"901","lkh---eax---sophisticated/1000-46.tsp",22.4952,6,81.9785,40.706,4.4065,3.7064,4.1929,3.563,1.4334,1.2706
"902","lkh---eax---sophisticated/1000-460.tsp",22.1232,5,66.907,65.614,4.2033,4.1838,1.5937,1.5695,0.4661,0.4508
"903","lkh---eax---sophisticated/1000-461.tsp",22.7359,3,85.9632,44.2495,4.4539,3.7898,11.4914,9.139,2.4416,2.2126
"904","lkh---eax---sophisticated/1000-462.tsp",21.7554,6,46.6704,30.4955,3.8431,3.4176,1.205,1.181,0.1865,0.1664
"905","lkh---eax---sophisticated/1000-463.tsp",22.6175,2,104.2488,74.4765,4.6468,4.3105,3.2857,3.32,1.1896,1.2
"906","lkh---eax---sophisticated/1000-464.tsp",23.2427,10,28.4684,27.7085,3.3488,3.3217,1.3905,1.2395,0.3297,0.2147
"907","lkh---eax---sophisticated/1000-465.tsp",20.854,10,27.0968,13.749,3.2994,2.621,2.5602,2.0395,0.9401,0.7127
"908","lkh---eax---sophisticated/1000-466.tsp",22.3144,9,52.9369,35.9365,3.9691,3.5818,7.9857,5.511,2.0777,1.7067
"909","lkh---eax---sophisticated/1000-467.tsp",23.3878,8,37.7971,30.902,3.6322,3.4308,5.4973,4.846,1.7043,1.5782
"910","lkh---eax---sophisticated/1000-468.tsp",21.5669,7,70.2152,47.2125,4.2516,3.8547,6.6735,5.7305,1.8981,1.7458
"911","lkh---eax---sophisticated/1000-469.tsp",22.6276,7,187.1392,150.3885,5.2319,5.0132,2.3636,1.564,0.8602,0.4472
"912","lkh---eax---sophisticated/1000-47.tsp",21.6015,3,34.9659,16.044,3.5544,2.7753,3.9323,2.378,1.3692,0.8663
"913","lkh---eax---sophisticated/1000-470.tsp",23.0036,5,62.4398,69.5105,4.1342,4.2415,4.4745,3.9575,1.4984,1.3756
"914","lkh---eax---sophisticated/1000-471.tsp",21.0064,8,138.3683,104.7025,4.9299,4.6511,636.5552,359.6815,6.4561,5.8852
"915","lkh---eax---sophisticated/1000-472.tsp",21.9616,3,211.3725,224.4005,5.3536,5.4134,2.2749,1.4715,0.8219,0.3863
"916","lkh---eax---sophisticated/1000-473.tsp",21.4794,8,23.8485,16.361,3.1717,2.7949,2.3792,1.8065,0.8668,0.5914
"917","lkh---eax---sophisticated/1000-474.tsp",20.58,10,30.2469,29.315,3.4094,3.3781,1.7031,1.4855,0.5325,0.3958
"918","lkh---eax---sophisticated/1000-475.tsp",22.5026,1,49.3161,51.069,3.8983,3.9332,2.2591,1.9855,0.815,0.6859
"919","lkh---eax---sophisticated/1000-476.tsp",21.9942,9,57.7198,72.755,4.0556,4.2871,1.826,1.4515,0.6021,0.3726
"920","lkh---eax---sophisticated/1000-477.tsp",18.4219,5,320.6591,225.155,5.7704,5.4168,1.8618,1.791,0.6215,0.5828
"921","lkh---eax---sophisticated/1000-478.tsp",19.7674,9,4539.5187,967.018,8.4206,6.8742,2.2767,1.6135,0.8227,0.4784
"922","lkh---eax---sophisticated/1000-479.tsp",22.8939,8,22.3622,22.4475,3.1074,3.1112,1.0668,1.104,0.0647,0.0989
"923","lkh---eax---sophisticated/1000-48.tsp",22.5153,3,18.8019,9.0935,2.934,2.2076,1.2833,1.194,0.2494,0.1773
"924","lkh---eax---sophisticated/1000-480.tsp",21.2838,8,17.7643,15.509,2.8772,2.7414,13.6855,11.4865,2.6163,2.4412
"925","lkh---eax---sophisticated/1000-481.tsp",22.6072,6,46.2058,33.7635,3.8331,3.5194,4.7274,2.3445,1.5534,0.8521
"926","lkh---eax---sophisticated/1000-482.tsp",22.7831,1,8.6517,4.468,2.1578,1.4969,1.4235,1.2775,0.3531,0.2449
"927","lkh---eax---sophisticated/1000-483.tsp",21.8503,6,41.3663,28.891,3.7225,3.3635,1.8418,1.716,0.6107,0.54
"928","lkh---eax---sophisticated/1000-484.tsp",22.3209,4,44.9268,41.626,3.805,3.7287,1.7557,1.5205,0.5629,0.419
"929","lkh---eax---sophisticated/1000-485.tsp",19.8687,2,14.5918,9.0215,2.6805,2.1996,2.3704,1.3175,0.8631,0.2757
"930","lkh---eax---sophisticated/1000-486.tsp",23.024,10,11.4569,4.06,2.4386,1.4012,1.2391,1.1785,0.2144,0.1642
"931","lkh---eax---sophisticated/1000-487.tsp",21.0975,4,9.6796,8.8445,2.27,2.1798,1.2904,1.252,0.255,0.2247
"932","lkh---eax---sophisticated/1000-488.tsp",19.724,3,72.1622,56.102,4.2789,4.0272,9.9594,6.6985,2.2985,1.9019
"933","lkh---eax---sophisticated/1000-489.tsp",22.056,7,10.7663,6.608,2.3764,1.8883,4.5225,2.1405,1.5091,0.761
"934","lkh---eax---sophisticated/1000-49.tsp",22.1256,1,65.9156,39.3365,4.1884,3.6722,2.5025,2.199,0.9173,0.788
"935","lkh---eax---sophisticated/1000-490.tsp",21.9137,1,14.7444,13.1045,2.6909,2.573,2.5679,2.2975,0.9431,0.8318
"936","lkh---eax---sophisticated/1000-491.tsp",21.1661,9,95.7726,49.516,4.562,3.9023,3.3345,1.4615,1.2043,0.3795
"937","lkh---eax---sophisticated/1000-492.tsp",22.3353,6,32.0823,19.529,3.4683,2.9719,2.7295,1.3495,1.0041,0.2997
"938","lkh---eax---sophisticated/1000-493.tsp",22.3071,10,220.0143,115.4785,5.3937,4.7491,18.8755,11.6845,2.9379,2.4583
"939","lkh---eax---sophisticated/1000-494.tsp",23.2529,10,84.1324,71.195,4.4324,4.2654,3.0774,2.3065,1.1241,0.8357
"940","lkh---eax---sophisticated/1000-495.tsp",22.0645,6,234.8155,180.148,5.4588,5.1938,3.7708,1.555,1.3273,0.4415
"941","lkh---eax---sophisticated/1000-496.tsp",20.8903,10,275.801,124.9015,5.6197,4.8275,28.7751,7.7565,3.3595,2.0485
"942","lkh---eax---sophisticated/1000-497.tsp",20.8401,8,237.7485,217.0635,5.4712,5.3802,4.3349,3.6545,1.4667,1.296
"943","lkh---eax---sophisticated/1000-498.tsp",22.8624,10,126.2097,111.2405,4.8379,4.7117,39.506,31.1065,3.6765,3.4374
"944","lkh---eax---sophisticated/1000-499.tsp",22.4124,9,29.7076,22.064,3.3914,3.0939,1.7279,1.884,0.5469,0.6334
"945","lkh---eax---sophisticated/1000-5.tsp",22.3404,2,50.0324,25.75,3.9127,3.2484,3.1593,2.702,1.1504,0.994
"946","lkh---eax---sophisticated/1000-50.tsp",21.1493,4,29.8796,15.3855,3.3972,2.7334,2.3739,1.7445,0.8645,0.5565
"947","lkh---eax---sophisticated/1000-500.tsp",20.3031,9,159.4055,68.6815,5.0715,4.2295,9.4953,7.9885,2.2508,2.078
"948","lkh---eax---sophisticated/1000-51.tsp",21.4588,3,52.155,26.1485,3.9542,3.2638,1.9647,1.3435,0.6753,0.2953
"949","lkh---eax---sophisticated/1000-52.tsp",21.547,6,63.8323,33.6095,4.1563,3.5148,107.316,102.7955,4.6758,4.6327
"950","lkh---eax---sophisticated/1000-53.tsp",23.4375,9,117.0047,88.0945,4.7622,4.4784,1.2629,1.259,0.2334,0.2303
"951","lkh---eax---sophisticated/1000-54.tsp",21.8267,4,67.99,62.339,4.2194,4.1326,6.8814,2.549,1.9288,0.9357
"952","lkh---eax---sophisticated/1000-55.tsp",23.088,6,352.4129,166.7765,5.8648,5.1167,19.8992,16.108,2.9907,2.7793
"953","lkh---eax---sophisticated/1000-56.tsp",22.0964,8,59.4929,51.144,4.0859,3.9346,5.1356,4.634,1.6362,1.5334
"954","lkh---eax---sophisticated/1000-57.tsp",22.79,10,81.8481,53.734,4.4049,3.984,1.1052,1.0695,0.1,0.0672
"955","lkh---eax---sophisticated/1000-58.tsp",22.3289,6,29.1952,25.3785,3.374,3.2339,1.7363,1.658,0.5518,0.5056
"956","lkh---eax---sophisticated/1000-59.tsp",20.5888,7,104.6834,64.434,4.6509,4.1656,13.0409,6.5405,2.5681,1.878
"957","lkh---eax---sophisticated/1000-6.tsp",22.8029,8,57.9287,42.2985,4.0592,3.7448,7.0715,8.0865,1.9561,2.0902
"958","lkh---eax---sophisticated/1000-60.tsp",19.5586,9,14.0832,8.633,2.645,2.1556,1.6478,1.4145,0.4994,0.3468
"959","lkh---eax---sophisticated/1000-61.tsp",21.5056,3,273.9687,224.7295,5.613,5.4149,2.9682,2.328,1.088,0.845
"960","lkh---eax---sophisticated/1000-62.tsp",19.5677,4,65.5815,38.6165,4.1833,3.6537,1.7487,1.819,0.5589,0.5983
"961","lkh---eax---sophisticated/1000-63.tsp",20.1407,4,87.6135,74.61,4.4729,4.3123,4.4067,1.8855,1.4831,0.6342
"962","lkh---eax---sophisticated/1000-64.tsp",20.2484,9,75.3309,68.836,4.3219,4.2317,3.2035,3.0155,1.1642,1.1038
"963","lkh---eax---sophisticated/1000-65.tsp",22.6964,9,198.491,192.43,5.2907,5.2597,1.3207,1.139,0.2782,0.1302
"964","lkh---eax---sophisticated/1000-66.tsp",22.2671,4,73.1923,41.522,4.2931,3.7262,1.5614,1.306,0.4456,0.267
"965","lkh---eax---sophisticated/1000-67.tsp",21.2113,7,86.5252,59.6965,4.4604,4.0893,2.5441,1.5115,0.9338,0.4131
"966","lkh---eax---sophisticated/1000-68.tsp",20.5881,6,70.6562,67.4205,4.2578,4.2109,5.1827,3.067,1.6453,1.1207
"967","lkh---eax---sophisticated/1000-69.tsp",21.0322,8,44.4251,44.827,3.7938,3.8028,1.2279,1.1325,0.2053,0.1244
"968","lkh---eax---sophisticated/1000-7.tsp",20.909,2,233.29,235.067,5.4523,5.4599,9.6354,7.2635,2.2654,1.9829
"969","lkh---eax---sophisticated/1000-70.tsp",21.9042,6,72.1159,74.4475,4.2783,4.3101,1.919,1.5265,0.6518,0.423
"970","lkh---eax---sophisticated/1000-71.tsp",20.0016,7,674.2895,421,6.5137,6.0426,2.8003,2.119,1.0297,0.7509
"971","lkh---eax---sophisticated/1000-72.tsp",21.9125,10,305.1599,291.661,5.7208,5.6756,3.1444,1.6175,1.1456,0.4809
"972","lkh---eax---sophisticated/1000-73.tsp",21.5144,4,29.8669,20.5945,3.3968,3.025,1.2488,1.155,0.2222,0.1441
"973","lkh---eax---sophisticated/1000-74.tsp",20.4317,3,43.9119,33.0445,3.7822,3.4979,1.3852,1.2875,0.3258,0.2527
"974","lkh---eax---sophisticated/1000-75.tsp",20.439,9,54.2041,37.623,3.9928,3.6276,1.3696,1.2665,0.3145,0.2363
"975","lkh---eax---sophisticated/1000-76.tsp",21.1387,2,153.4842,71.8015,5.0336,4.2739,2.7511,1.5785,1.012,0.4565
"976","lkh---eax---sophisticated/1000-77.tsp",22.5048,5,44.103,40.738,3.7865,3.7072,1.5764,1.492,0.4551,0.4001
"977","lkh---eax---sophisticated/1000-78.tsp",22.2051,9,27.6432,27.7965,3.3194,3.3249,3.7694,3.138,1.3269,1.1436
"978","lkh---eax---sophisticated/1000-79.tsp",19.5992,7,20.4827,12.634,3.0196,2.5364,2.1246,1.765,0.7536,0.5682
"979","lkh---eax---sophisticated/1000-8.tsp",22.9091,6,161.8546,127.495,5.0867,4.8481,9.7282,6.965,2.275,1.9409
"980","lkh---eax---sophisticated/1000-80.tsp",22.9215,4,29.2913,23.5955,3.3773,3.1611,1.298,1.229,0.2608,0.2062
"981","lkh---eax---sophisticated/1000-81.tsp",22.7324,9,250.2318,198.4045,5.5224,5.2903,49.7462,25.3665,3.9069,3.2334
"982","lkh---eax---sophisticated/1000-82.tsp",22.8224,1,39.0649,32.8815,3.6652,3.4929,2.1772,1.9365,0.778,0.6609
