,Unnamed: 0,Path,Tour.Length,Fold,EAX.PAR10,EAX.PQR10,EAX.LOG.PAR10,EAX.LOG.PQR10,LKH.PAR10,LKH.PQR10,LKH.LOG.PAR10,LKH.LOG.PQR10,mst_dists_mean,mst_dists_median,mst_dists_varcoeff,mst_dists_sum
130,131,eax---lkh---sophisticated/1000-216.tsp,19.1204,9,2.8645,2.8495,1.0524,1.0471,25444.4541,36000.0,10.1443,10.4913,0.170287538883505,0.16486807008425397,0.575847930223555,0.342951014718576
131,132,eax---lkh---sophisticated/1000-217.tsp,20.426,8,2.8973,3.027,1.0638,1.1076,461.4539,385.094,6.1344,5.9535,0.18358194267222,0.161538582366831,0.659675050055841,0.347219307553415
132,133,eax---lkh---sophisticated/1000-218.tsp,18.9391,8,2.8172,2.883,1.0357,1.0588,493.7312,361.241,6.202,5.8895,0.167049769156728,0.14420121959518,0.777322219142087,0.31586224442407
133,134,eax---lkh---sophisticated/1000-219.tsp,23.1321,3,4.6586,3.688,1.5387,1.3051,1152.5368,757.8555,7.0497,6.6305,0.20972362365865,0.204583444950019,0.480237088212988,0.39402488122671797
134,135,eax---lkh---sophisticated/1000-22.tsp,19.0868,4,3.1394,3.229,1.144,1.1722,47.3884,31.1505,3.8584,3.4388,0.168907402424768,0.12686836607080598,0.87026136563786,0.341274205105227
135,136,eax---lkh---sophisticated/1000-220.tsp,22.1552,8,3.9158,3.4515,1.365,1.2388,417.1848,269.538,6.0335,5.5967,0.197942228620414,0.188505142484796,0.544778461072558,0.385185489862565
136,137,eax---lkh---sophisticated/1000-221.tsp,19.5205,9,3.9354,3.4,1.37,1.2238,18797.3872,36000.0,9.8415,10.4913,0.173229593919082,0.150382487788634,0.789769962814619,0.383068725783638
137,138,eax---lkh---sophisticated/1000-222.tsp,21.2638,3,5.9705,3.5615,1.7868,1.2702,69.8817,47.1705,4.2468,3.8538,0.190662964378639,0.18148222780016698,0.554344044362152,0.350006641856489
138,139,eax---lkh---sophisticated/1000-223.tsp,20.3094,6,5.485,3.412,1.702,1.2273,817.5636,570.45,6.7063,6.3464,0.179849300212703,0.16064398919195,0.629032378767785,0.338949748790834
139,140,eax---lkh---sophisticated/1000-224.tsp,19.6318,5,8.8,3.079,2.1748,1.1246,147.5971,127.6905,4.9945,4.8496,0.17168470257889,0.148017753347157,0.740430176375489,0.34277533460030296
140,141,eax---lkh---sophisticated/1000-225.tsp,16.6552,7,2.7405,2.7245,1.0081,1.0023,36000.0,36000.0,10.4913,10.4913,0.14644047771263702,0.101961919841088,0.954277302412286,0.283470568670451
141,142,eax---lkh---sophisticated/1000-226.tsp,21.6054,1,6.4136,4.7485,1.8584,1.5578,36.7596,42.442,3.6044,3.7481,0.19233816922813002,0.175362898762828,0.605095638234234,0.342570981375615
142,143,eax---lkh---sophisticated/1000-227.tsp,22.4949,9,4.1941,3.5925,1.4337,1.2788,3987.0521,300.181,8.2908,5.7044,0.201010614595136,0.190509480280987,0.531803380831081,0.379748841426154
143,144,eax---lkh---sophisticated/1000-228.tsp,23.156,3,3.5133,3.4795,1.2566,1.2469,91.4008,36.7555,4.5153,3.6043,0.20908168580265601,0.20805308504636,0.471237555925922,0.402109834912069
144,145,eax---lkh---sophisticated/1000-229.tsp,19.7211,10,3.1093,3.197,1.1344,1.1622,1279.8456,734.364,7.1545,6.599,0.175558339047089,0.15803292792961698,0.681721535380849,0.343914845997874
145,146,eax---lkh---sophisticated/1000-23.tsp,20.9376,1,3.6482,3.643,1.2942,1.2928,4.6596,4.162,1.5389,1.426,0.18566901854069,0.174980404454242,0.622003825510408,0.37923190710850596
146,147,eax---lkh---sophisticated/1000-230.tsp,20.8314,7,3.5236,3.5595,1.2595,1.2696,8355.8271,1735.8465,9.0307,7.4593,0.186535132464456,0.17720313544287403,0.545609655239084,0.361859218045677
147,148,eax---lkh---sophisticated/1000-231.tsp,20.1152,7,3.0831,3.109,1.1259,1.1343,16.0805,8.7685,2.7776,2.1712,0.17774125122444,0.16346388258602199,0.714911698868531,0.358494603831555
148,149,eax---lkh---sophisticated/1000-232.tsp,20.3721,2,4.9743,3.634,1.6043,1.2903,83.9031,91.1975,4.4297,4.513,0.178817451200141,0.161678692597825,0.68049249281599,0.36393275530728303
149,150,eax---lkh---sophisticated/1000-233.tsp,22.3806,10,4.7786,3.7725,1.5641,1.3277,183.0134,130.5885,5.2096,4.8721,0.202056369023281,0.205809928079621,0.570658649284983,0.372866344722149
150,151,eax---lkh---sophisticated/1000-234.tsp,21.2445,6,4.0075,3.399,1.3882,1.2235,25789.2953,36000.0,10.1577,10.4913,0.187988260350337,0.174892342528441,0.671003207955781,0.369603469721914
151,152,eax---lkh---sophisticated/1000-235.tsp,20.498,10,3.4338,3.0785,1.2337,1.1244,10.2619,7.004,2.3284,1.9465,0.17960018459315102,0.16189772123721602,0.691207857851764,0.348703923591619
152,153,eax---lkh---sophisticated/1000-236.tsp,16.8008,8,5.4721,3.3705,1.6997,1.2151,4.9527,4.2595,1.5999,1.4492,0.156174923725679,0.13006516155513298,0.866150212778655,0.353555755389339
153,154,eax---lkh---sophisticated/1000-237.tsp,20.4531,3,3.8045,3.066,1.3362,1.1204,51.5706,25.3755,3.943,3.2338,0.18022304620374902,0.160839902875001,0.677151264858594,0.34932193650198295
154,155,eax---lkh---sophisticated/1000-238.tsp,18.5666,9,3.0129,2.655,1.1029,0.9764,36000.0,36000.0,10.4913,10.4913,0.16441500755814903,0.151641247851762,0.597208794234997,0.30140051545464197
155,156,eax---lkh---sophisticated/1000-239.tsp,20.5624,8,4.3682,3.168,1.4744,1.1531,3.034,2.5615,1.1099,0.9406,0.18260700550725098,0.162896312034297,0.637638300570865,0.339317048837346
156,157,eax---lkh---sophisticated/1000-24.tsp,21.0267,3,3.7865,3.485,1.3314,1.2485,22595.1514,36000.0,10.0255,10.4913,0.187733019385517,0.172620486583451,0.581447752807589,0.35223368824252504
157,158,eax---lkh---sophisticated/1000-240.tsp,22.9371,5,6.0661,3.8395,1.8027,1.3453,118.5462,105.7565,4.7753,4.6611,0.20722980373294503,0.206188315701758,0.511243365788012,0.38389398304048
158,159,eax---lkh---sophisticated/1000-241.tsp,18.6,5,3.2135,3.199,1.1674,1.1628,222.9423,116.074,5.4069,4.7542,0.16304855657441197,0.12878544291903302,0.913762049101499,0.372149111475067
159,160,eax---lkh---sophisticated/1000-242.tsp,22.237,8,4.0657,3.478,1.4026,1.2465,4604.1868,1315.394,8.4347,7.1819,0.19997378056288598,0.187084391350858,0.531690126543152,0.37814124963999596
160,161,eax---lkh---sophisticated/1000-243.tsp,20.1771,2,3.4665,2.996,1.2431,1.0973,287.4051,236.3665,5.6609,5.4654,0.177676880934049,0.155598046485803,0.741246481904967,0.348371691541312
161,162,eax---lkh---sophisticated/1000-244.tsp,20.429,4,3.1395,3.224,1.1441,1.1706,972.1345,738.055,6.8795,6.604,0.182298004553362,0.163563493168578,0.686027259852321,0.356822367970854
162,163,eax---lkh---sophisticated/1000-245.tsp,22.6044,4,5.5629,3.4715,1.7161,1.2446,29115.5271,36000.0,10.279,10.4913,0.205199826234506,0.199179187944831,0.516061425848727,0.390134517012975
163,164,eax---lkh---sophisticated/1000-246.tsp,21.2702,9,3.5292,3.505,1.2611,1.2542,215.679,140.223,5.3738,4.9432,0.18927360560519202,0.167997000572908,0.652960205873138,0.375061896509219
164,165,eax---lkh---sophisticated/1000-247.tsp,20.7297,5,3.245,3.257,1.1771,1.1808,4354.7974,687.3885,8.379,6.5329,0.18489892138556502,0.169584996362547,0.676440587171291,0.354925853082847
165,166,eax---lkh---sophisticated/1000-248.tsp,22.9074,7,7.7431,6.3545,2.0468,1.8492,763.0693,973.6645,6.6373,6.8811,0.206772588985603,0.197047551231956,0.510036894437341,0.399991333490938
166,167,eax---lkh---sophisticated/1000-249.tsp,18.6565,8,2.9932,2.9645,1.0963,1.0867,32718.315,36000.0,10.3957,10.4913,0.163089858163802,0.144811228476334,0.757114743302141,0.35886901751669303
167,168,eax---lkh---sophisticated/1000-25.tsp,21.1915,2,4.4538,3.17,1.4938,1.1537,11894.6415,2026.3465,9.3838,7.614,0.188193384722957,0.17362486942113098,0.639288681786147,0.37912688188667504
168,169,eax---lkh---sophisticated/1000-250.tsp,19.8056,8,3.2097,3.2595,1.1662,1.1816,94.5732,79.199,4.5494,4.372,0.174821435210568,0.151890922706581,0.710453779693279,0.32445523347897604
169,170,eax---lkh---sophisticated/1000-251.tsp,19.5408,8,3.0974,3.109,1.1306,1.1343,18984.8772,36000.0,9.8514,10.4913,0.171811712927687,0.143977199011177,0.768562891670878,0.348314821315827
170,171,eax---lkh---sophisticated/1000-252.tsp,19.3734,7,3.4141,3.0985,1.2279,1.1309,11655.8677,1815.995,9.3636,7.5044,0.17252170049670698,0.148794802980404,0.743689318474689,0.32940100272909995
171,172,eax---lkh---sophisticated/1000-253.tsp,18.8213,5,4.3332,3.316,1.4663,1.1988,366.9063,252.956,5.9051,5.5332,0.165890383747303,0.13301278514255502,0.920241606532135,0.384789739972881
172,173,eax---lkh---sophisticated/1000-254.tsp,22.8734,10,4.1685,3.559,1.4276,1.2695,1221.2493,1243.135,7.1076,7.1254,0.20604349551999,0.201064088212685,0.470195362231949,0.39675117530404896
173,174,eax---lkh---sophisticated/1000-255.tsp,20.0922,3,4.1274,3.5845,1.4176,1.2766,4599.4556,962.358,8.4337,6.8694,0.178371595086603,0.16465426330320598,0.601478922647939,0.344122861344812
174,175,eax---lkh---sophisticated/1000-256.tsp,19.0671,3,3.7816,3.2025,1.3301,1.1639,4616.5801,1081.2945,8.4374,6.9859,0.167928680218605,0.14334286841092,0.737818583679399,0.319069244974992
175,176,eax---lkh---sophisticated/1000-257.tsp,21.5954,6,3.5208,3.313,1.2587,1.1979,22.3251,16.6525,3.1057,2.8126,0.193259539866355,0.181180631476347,0.591471696997305,0.355765080189934
176,177,eax---lkh---sophisticated/1000-258.tsp,18.9706,8,2.7142,2.6875,0.9985,0.9886,587.6371,555.5935,6.3761,6.32,0.168562142710385,0.140600518984384,0.745335494349201,0.31999173177684803
177,178,eax---lkh---sophisticated/1000-259.tsp,20.5505,7,3.174,3.2055,1.155,1.1649,185.5921,86.6865,5.2236,4.4623,0.18181224247031402,0.168108232104377,0.637759071935004,0.337569111298289
178,179,eax---lkh---sophisticated/1000-26.tsp,18.5533,1,3.1251,3.1235,1.1395,1.139,44.7328,28.5855,3.8007,3.3529,0.161856588060333,0.139201612453422,0.764899643228392,0.338627943358534
179,180,eax---lkh---sophisticated/1000-260.tsp,21.73,8,3.7647,3.366,1.3257,1.2137,513.6994,542.628,6.2416,6.2964,0.193785406175537,0.191513243286769,0.56496266728332,0.371347695187628
180,181,eax---lkh---sophisticated/1000-261.tsp,19.5265,4,3.3608,3.3265,1.2122,1.2019,358.6173,286.789,5.8823,5.6587,0.172564581418959,0.155217383928222,0.647048846347008,0.357010234980084
181,182,eax---lkh---sophisticated/1000-262.tsp,19.0243,3,2.9724,3.044,1.0894,1.1132,65.2342,51.282,4.178,3.9373,0.165101876319283,0.130675950964123,0.830188995653798,0.34361897965025
182,183,eax---lkh---sophisticated/1000-263.tsp,21.8418,10,3.7004,3.307,1.3084,1.196,282.417,247.93,5.6434,5.5131,0.195916208804497,0.18661830389935902,0.583528127615805,0.396995180681266
183,184,eax---lkh---sophisticated/1000-264.tsp,17.0413,6,2.7009,2.7455,0.9936,1.01,36000.0,36000.0,10.4913,10.4913,0.150828542666779,0.11674900796822099,0.947819310910508,0.267896749442818
184,185,eax---lkh---sophisticated/1000-265.tsp,19.4843,1,4.6386,3.04,1.5344,1.1119,4.6543,4.544,1.5378,1.5138,0.171780552861136,0.154392813215098,0.700436201429051,0.33472715834652
185,186,eax---lkh---sophisticated/1000-266.tsp,21.44,5,3.6991,3.7595,1.3081,1.3243,460.4298,323.9595,6.1322,5.7806,0.192346612235469,0.16763226216786,0.656490634277401,0.373260464111143
186,187,eax---lkh---sophisticated/1000-267.tsp,21.5076,4,3.2414,3.318,1.176,1.1994,817.2088,605.0515,6.7059,6.4053,0.191956944900891,0.177974572360593,0.51666603670623,0.372113116843999
187,188,eax---lkh---sophisticated/1000-268.tsp,20.5039,1,3.3832,3.395,1.2188,1.2223,205.8092,114.602,5.3269,4.7415,0.184520292181575,0.16344764948543,0.693902234282794,0.389594470611487
188,189,eax---lkh---sophisticated/1000-269.tsp,21.8498,10,3.4569,3.475,1.2404,1.2456,174.7565,138.459,5.1634,4.9306,0.196758069306649,0.18982025050809598,0.486188825896903,0.376264509958347
189,190,eax---lkh---sophisticated/1000-27.tsp,20.8963,10,3.5576,3.525,1.2691,1.2599,129.4981,114.5385,4.8637,4.7409,0.189112969542336,0.174489556407956,0.713485702420739,0.385953731496133
190,191,eax---lkh---sophisticated/1000-270.tsp,21.0661,10,3.4053,3.4465,1.2253,1.2374,4482.4578,909.8235,8.4079,6.8133,0.18718661702345998,0.169517464937943,0.607138694394318,0.37845900413440403
191,192,eax---lkh---sophisticated/1000-271.tsp,17.2292,1,2.7516,2.7395,1.0122,1.0078,1055.9438,744.082,6.9622,6.6122,0.149495599487594,0.115771489330242,0.938642854604537,0.277349847237771
192,193,eax---lkh---sophisticated/1000-272.tsp,19.6984,8,3.0899,3.1185,1.1281,1.1374,24.1756,24.734,3.1853,3.2082,0.17320794753066598,0.154742902280802,0.643343819339876,0.333228614803634
193,194,eax---lkh---sophisticated/1000-273.tsp,20.9937,5,4.5066,3.602,1.5055,1.2815,188.8826,134.6035,5.2411,4.9023,0.185681955706889,0.158325376492862,0.701261626156291,0.355590529630102
194,195,eax---lkh---sophisticated/1000-274.tsp,21.8396,2,3.2616,3.216,1.1822,1.1681,12515.2988,3066.4825,9.4347,8.0283,0.194873123679558,0.185252235391064,0.559615087465354,0.371876241700014
195,196,eax---lkh---sophisticated/1000-275.tsp,21.4766,5,4.3116,3.4115,1.4613,1.2272,25.1848,25.0245,3.2262,3.2199,0.190308978239053,0.18004191436446498,0.577016197568596,0.36866231927306703
196,197,eax---lkh---sophisticated/1000-276.tsp,20.1645,10,3.4121,2.9185,1.2273,1.0711,450.0358,189.181,6.1093,5.2427,0.178212871339192,0.146723085443505,0.742552716038491,0.359280144780099
197,198,eax---lkh---sophisticated/1000-277.tsp,20.9855,2,3.1648,3.1325,1.1521,1.1418,8907.3626,2869.4465,9.0946,7.9619,0.186505036846208,0.17292698132593798,0.625145099326934,0.34428177453641795
198,199,eax---lkh---sophisticated/1000-278.tsp,19.5343,3,2.9044,2.9125,1.0662,1.069,807.3535,655.3105,6.6938,6.4851,0.172278170050035,0.149863103141182,0.713750719847033,0.326692932854459
199,200,eax---lkh---sophisticated/1000-279.tsp,19.4,7,3.5288,3.565,1.261,1.2712,14851.0701,1511.552,9.6058,7.3209,0.172319570812277,0.141998045620893,0.81077185760099,0.33933711556071
200,201,eax---lkh---sophisticated/1000-28.tsp,21.0238,3,2.9438,2.963,1.0797,1.0862,36.5393,30.605,3.5984,3.4212,0.18714380758655402,0.174433402646612,0.582784868546022,0.35563484852631394
201,202,eax---lkh---sophisticated/1000-280.tsp,18.6036,1,2.9897,3.021,1.0952,1.1056,55.8846,55.335,4.0233,4.0134,0.160693118097513,0.127380903960369,0.811353591123296,0.32556077849580395
202,203,eax---lkh---sophisticated/1000-281.tsp,22.7598,8,3.2731,3.2845,1.1857,1.1892,246.6712,31.4335,5.5081,3.4479,0.20466037123736203,0.19378293599513202,0.544374798871056,0.386187576536807
203,204,eax---lkh---sophisticated/1000-282.tsp,20.8692,8,4.1629,3.118,1.4262,1.1372,8.6174,6.5625,2.1538,1.8814,0.18584842036430502,0.175238746301737,0.634322500388725,0.368662830535428
204,205,eax---lkh---sophisticated/1000-283.tsp,20.3238,10,2.8529,2.8975,1.0483,1.0638,36000.0,36000.0,10.4913,10.4913,0.179832527412624,0.163967002189642,0.645800682955211,0.32806430937417197
205,206,eax---lkh---sophisticated/1000-284.tsp,20.953,3,3.2567,2.9325,1.1807,1.0759,293.5362,183.685,5.682,5.2132,0.188541687606743,0.156184527192394,0.627880255903526,0.375013087888623
206,207,eax---lkh---sophisticated/1000-285.tsp,20.6538,8,3.2123,3.2505,1.167,1.1788,12006.5399,2252.1095,9.3932,7.7196,0.18123949416089202,0.168468797956,0.637554446877936,0.351231825296422
207,208,eax---lkh---sophisticated/1000-286.tsp,21.2656,7,5.2229,4.066,1.6531,1.4027,18849.4897,36000.0,9.8442,10.4913,0.18854253948204,0.176864765273057,0.635413673188745,0.358059077859673
208,209,eax---lkh---sophisticated/1000-287.tsp,23.0663,2,5.0975,4.152,1.6288,1.4236,19059.9095,36000.0,9.8553,10.4913,0.20907696259809702,0.20958206083370598,0.556395702244685,0.415236760952328
209,210,eax---lkh---sophisticated/1000-288.tsp,18.6277,3,4.3472,2.9825,1.4695,1.0928,462.9697,343.07,6.1377,5.8379,0.162018113629117,0.132848386950667,0.810146616905092,0.348891693224206
210,211,eax---lkh---sophisticated/1000-289.tsp,20.5667,8,3.357,3.417,1.211,1.2288,7773.8152,765.7635,8.9585,6.6409,0.184418526504534,0.15698241229134502,0.662736878295913,0.337350559363764
211,212,eax---lkh---sophisticated/1000-29.tsp,19.6391,5,2.7265,2.771,1.003,1.0192,3.125,2.4975,1.1394,0.9153,0.173532686352002,0.152732791055726,0.76044319350446,0.35015632563380095
212,213,eax---lkh---sophisticated/1000-290.tsp,20.0379,8,3.1927,3.278,1.1609,1.1872,3988.4547,266.218,8.2912,5.5843,0.17624411311684401,0.147732540331068,0.743959533055323,0.307010072495743
213,214,eax---lkh---sophisticated/1000-291.tsp,19.0112,3,2.9665,3.0555,1.0874,1.1169,33.0474,19.333,3.4979,2.9618,0.167531715132347,0.138328559148779,0.766300185066113,0.332405257454425
214,215,eax---lkh---sophisticated/1000-292.tsp,20.1324,9,4.0233,3.052,1.3921,1.1158,25815.6887,36000.0,10.1587,10.4913,0.178217196832775,0.16136093828624498,0.686787811376302,0.355955640119134
215,216,eax---lkh---sophisticated/1000-293.tsp,19.5912,1,6.3708,4.2835,1.8517,1.4548,712.3768,478.9805,6.5686,6.1717,0.172662379445168,0.146045606955517,0.798572855811099,0.372923832641837
216,217,eax---lkh---sophisticated/1000-294.tsp,15.9073,9,2.412,2.463,0.8805,0.9014,1.6323,1.2765,0.49,0.2441,0.136983183216897,0.09211584551315599,1.05449425284453,0.293015947538489
217,218,eax---lkh---sophisticated/1000-295.tsp,21.4699,6,3.3283,3.346,1.2025,1.2078,652.4173,457.622,6.4807,6.126,0.1909916696204,0.183367569310269,0.521217451406868,0.369214713265126
218,219,eax---lkh---sophisticated/1000-296.tsp,20.0081,7,3.8701,3.0035,1.3533,1.0998,323.1635,295.727,5.7782,5.6894,0.17573112438462402,0.147664662916574,0.743862822874047,0.348455443615458
219,220,eax---lkh---sophisticated/1000-297.tsp,19.1037,1,2.6466,2.7005,0.9733,0.9934,29388.1922,36000.0,10.2883,10.4913,0.168590278655351,0.147706510122881,0.733634226876324,0.30956979350096003
220,221,eax---lkh---sophisticated/1000-298.tsp,20.8668,8,8.4846,8.745,2.1383,2.1685,137.1849,120.9195,4.9213,4.7951,0.186232246516921,0.159578841809839,0.675772061847683,0.358289133808056
221,222,eax---lkh---sophisticated/1000-299.tsp,20.6646,5,2.5833,2.63,0.9491,0.967,3.15,1.8445,1.1474,0.6122,0.182401091321167,0.16117890876925198,0.658638348872941,0.32896337289211
222,223,eax---lkh---sophisticated/1000-3.tsp,18.3713,10,2.7256,2.758,1.0027,1.0145,25910.4929,36000.0,10.1624,10.4913,0.15809579258432,0.132666149284026,0.821720136177342,0.304068571239484
223,224,eax---lkh---sophisticated/1000-30.tsp,22.4119,7,3.9852,3.5615,1.3826,1.2702,28815.8524,36000.0,10.2687,10.4913,0.200130146109108,0.187033726099429,0.534446227754538,0.39105202580771603
224,225,eax---lkh---sophisticated/1000-300.tsp,21.8994,6,3.5084,3.4515,1.2552,1.2388,4509.6709,1052.708,8.414,6.9591,0.195146687827264,0.180375668020108,0.598317943786205,0.39597381740876
225,226,eax---lkh---sophisticated/1000-301.tsp,20.13,2,3.1156,3.1655,1.1364,1.1523,446.721,316.012,6.1019,5.7558,0.176326984433733,0.149955067787817,0.740388405234131,0.341120636535495
226,227,eax---lkh---sophisticated/1000-302.tsp,21.4625,10,5.4342,3.9475,1.6927,1.3731,18.8854,19.944,2.9384,2.9929,0.19094659846606601,0.177761904762727,0.570216906376244,0.36681284349730703
227,228,eax---lkh---sophisticated/1000-303.tsp,22.7113,8,3.3099,3.299,1.1969,1.1936,400.3799,306.327,5.9924,5.7247,0.20446640331146002,0.201568368089731,0.490027601114817,0.387518762160597
228,229,eax---lkh---sophisticated/1000-304.tsp,21.825,3,5.7032,3.943,1.741,1.3719,36000.0,36000.0,10.4913,10.4913,0.194359617852653,0.180154191388526,0.578325796064413,0.39013779487039496
229,230,eax---lkh---sophisticated/1000-305.tsp,20.634,4,3.5308,3.0145,1.2615,1.1034,2.0031,1.3865,0.6947,0.3268,0.182573041683598,0.16670388645528,0.647901215787693,0.380393252203603
230,231,eax---lkh---sophisticated/1000-306.tsp,18.8225,4,3.0367,3.048,1.1108,1.1145,8654.6472,2341.8045,9.0659,7.7587,0.16603151283390402,0.134610914035317,0.813083491066831,0.34573351622972603
231,232,eax---lkh---sophisticated/1000-307.tsp,19.7475,7,2.8281,2.849,1.0396,1.047,32.7426,19.213,3.4887,2.9556,0.174762479399833,0.146292599361567,0.73063452339765,0.34789801196188097
232,233,eax---lkh---sophisticated/1000-308.tsp,19.5218,4,3.8243,3.272,1.3414,1.1854,29351.3511,36000.0,10.2871,10.4913,0.17268433598535,0.149717576605683,0.774674379767399,0.351502873125727
233,234,eax---lkh---sophisticated/1000-309.tsp,20.8091,10,3.2432,3.2985,1.1766,1.1935,1034.0108,707.2545,6.9412,6.5614,0.183054043168632,0.164750187364123,0.675144649834871,0.36710613426111205
234,235,eax---lkh---sophisticated/1000-31.tsp,20.6634,9,3.0319,3.019,1.1092,1.1049,2.0177,1.896,0.702,0.6397,0.183868236817574,0.156838677467748,0.695475685047083,0.358910660080097
235,236,eax---lkh---sophisticated/1000-310.tsp,21.6935,6,3.8288,3.827,1.3426,1.3421,40.827,39.913,3.7093,3.6867,0.19407428556710699,0.17968699604978902,0.607452056162104,0.402884333094699
236,237,eax---lkh---sophisticated/1000-311.tsp,18.8474,4,3.1994,3.2275,1.163,1.1717,8458.9364,2261.2325,9.043,7.7237,0.16639126982557,0.13808560831730798,0.885000445181103,0.330940947356681
237,238,eax---lkh---sophisticated/1000-312.tsp,21.0677,3,4.2206,3.2875,1.44,1.1901,15027.4048,1825.069,9.6176,7.5094,0.187410574501201,0.17042896971399601,0.640047592064604,0.36429039215258296
238,239,eax---lkh---sophisticated/1000-313.tsp,19.8945,7,3.3971,3.373,1.2229,1.2158,36.4368,16.011,3.5956,2.7733,0.17445921154079402,0.15503241475642698,0.686986390934216,0.368992555214539
